Ensembl_gene_id,Ensembl_transcript_id,Gnomad_oe_lof_score,Gnomad_oe_ci_lower,Gnomad_oe_ci_upper,Gnomad_pLI_score,Gnomad_pnull_score,Gnomad_prec_score,Gnomad_oe_mis_score,Gnomad_mis_z_score
ENSG00000115170,ENST00000434821,0.637,0.49,0.835,2.41e-08,0.0035299999999999997,0.996,0.688,2.95
ENSG00000135503,ENST00000257963,0.262,0.174,0.40299999999999997,1.0,1.79e-10,7.52e-05,0.524,4.55
ENSG00000123612,ENST00000243349,0.42,0.299,0.6,0.175,9.549999999999999e-05,0.825,0.7809999999999999,1.97
ENSG00000121989,ENST00000241416,0.11800000000000001,0.066,0.222,1.0,1.3600000000000002e-16,1.61e-09,0.485,4.73
ENSG00000114739,ENST00000352511,0.275,0.18899999999999997,0.408,1.0,3.35e-11,5.3200000000000006e-05,0.685,3.05
ENSG00000139567,ENST00000388922,0.395,0.27899999999999997,0.57,0.511,3.2200000000000003e-05,0.489,0.665,3.19
ENSG00000243989,ENST00000636358,0.6890000000000001,0.532,0.9,1.52e-09,0.0122,0.988,0.8540000000000001,1.27
ENSG00000132744,ENST00000255082,0.823,0.578,1.2,1.67e-06,0.18100000000000002,0.8190000000000001,0.995,0.0342
ENSG00000119640,ENST00000238618,0.722,0.423,1.3,0.00588,0.141,0.853,0.752,1.01
ENSG00000170634,ENST00000607452,0.767,0.34299999999999997,1.73,0.067,0.179,0.753,1.13,-0.408
ENSG00000196839,ENST00000372874,0.9229999999999999,0.726,1.18,9.64e-15,0.501,0.499,0.941,0.47
ENSG00000093072,ENST00000399837,0.634,0.46399999999999997,0.879,5.39e-06,0.0129,0.987,0.9640000000000001,0.325
ENSG00000164113,ENST00000296513,0.579,0.436,0.778,4.17e-06,0.00161,0.998,0.852,1.35
ENSG00000140955,ENST00000315906,1.23,1.0,1.52,4.0999999999999994e-25,0.995,0.00477,1.47,-4.68
ENSG00000168803,ENST00000562188,0.888,0.6629999999999999,1.2,7.630000000000001e-10,0.305,0.695,0.8420000000000001,1.1
ENSG00000137845,ENST00000260408,0.179,0.11900000000000001,0.276,1.0,1.33e-19,1.36e-10,0.6459999999999999,3.92
ENSG00000073670,ENST00000200557,0.46,0.365,0.584,0.00045599999999999997,1.74e-07,1.0,0.79,2.39
ENSG00000148848,ENST00000448723,0.6659999999999999,0.546,0.818,9.890000000000001e-15,0.000571,0.9990000000000001,0.852,1.76
ENSG00000143537,ENST00000356955,0.6829999999999999,0.5670000000000001,0.826,1.25e-17,0.000472,1.0,0.873,1.54
ENSG00000151694,ENST00000310823,0.42200000000000004,0.319,0.565,0.10099999999999999,2.44e-06,0.899,0.759,2.58
ENSG00000168619,ENST00000265707,1.3,1.07,1.59,2.4700000000000002e-29,0.9990000000000001,0.00086,1.09,-0.8079999999999999
ENSG00000135074,ENST00000257527,0.606,0.499,0.7390000000000001,2.7600000000000004e-13,1.7899999999999998e-05,1.0,0.88,1.52
ENSG00000104755,ENST00000265708,0.892,0.6779999999999999,1.19,4.6499999999999995e-11,0.332,0.6679999999999999,0.998,0.0147
ENSG00000134007,ENST00000256389,2.48,0.361,1.93,0.11900000000000001,0.22,0.6609999999999999,0.934,0.737
ENSG00000139985,ENST00000603540,1.34,0.302,1.91,0.141,0.19899999999999998,0.66,0.782,2.33
ENSG00000008277,ENST00000413139,0.4,0.31,0.518,0.5529999999999999,1.48e-08,0.447,0.8009999999999999,2.29
ENSG00000114948,ENST00000264377,0.308,0.23,0.41600000000000004,1.0,1.8e-14,1e-05,0.826,1.97
ENSG00000042980,ENST00000265769,1.01,0.8370000000000001,1.23,1.4300000000000003e-25,0.9470000000000001,0.053,1.03,-0.304
ENSG00000168594,ENST00000359240,1.65,0.68,1.94,0.00811,0.34,0.652,0.93,0.826
ENSG00000134249,ENST00000369400,1.14,0.28300000000000003,1.9,0.15,0.191,0.659,0.9470000000000001,0.612
ENSG00000197140,ENST00000379907,0.8190000000000001,0.648,1.04,5.9e-14,0.135,0.865,1.0,0.00195
ENSG00000149451,ENST00000356518,1.1,0.935,1.29,6.279999999999999e-39,0.9990000000000001,0.0009140000000000001,1.15,-1.75
ENSG00000069206,ENST00000175238,0.948,0.779,1.16,2.2800000000000004e-22,0.778,0.222,1.04,-0.41700000000000004
ENSG00000151651,ENST00000445355,1.21,1.02,1.42,2.8399999999999996e-40,1.0,0.000113,1.12,-1.4
ENSG00000168615,ENST00000487273,0.451,0.35600000000000004,0.575,0.0018100000000000002,1.6300000000000002e-07,0.998,0.8009999999999999,2.33
ENSG00000134028,ENST00000256412,0.9570000000000001,0.7490000000000001,1.23,1.33e-14,0.605,0.395,0.988,0.0967
ENSG00000154734,ENST00000284984,0.22399999999999998,0.156,0.32899999999999996,1.0,3.61e-17,1.18e-08,0.99,0.124
ENSG00000142303,ENST00000597188,0.36700000000000005,0.29,0.467,0.996,3.46e-13,0.0035299999999999997,0.7340000000000001,3.81
ENSG00000151388,ENST00000504830,0.672,0.578,0.782,2.9399999999999997e-26,5.75e-06,1.0,0.9109999999999999,1.48
ENSG00000160323,ENST00000355699,0.7829999999999999,0.6709999999999999,0.917,1.0000000000000001e-29,0.0125,0.988,0.94,0.927
ENSG00000138316,ENST00000373207,0.8170000000000001,0.693,0.966,2.8399999999999996e-27,0.0765,0.924,0.946,0.8079999999999999
ENSG00000166106,ENST00000299164,0.439,0.326,0.599,0.0342,2.33e-05,0.966,1.01,-0.0683
ENSG00000145536,ENST00000274181,0.665,0.56,0.794,1.84e-19,6.32e-05,1.0,1.01,-0.201
ENSG00000140470,ENST00000268070,0.826,0.708,0.966,2.2899999999999996e-31,0.0997,0.9,1.11,-1.54
ENSG00000140873,ENST00000282849,0.924,0.81,1.06,1.08e-48,0.9640000000000001,0.0358,1.28,-4.09
ENSG00000145808,ENST00000274487,0.688,0.5720000000000001,0.83,5.28e-18,0.000539,0.9990000000000001,1.03,-0.385
ENSG00000087116,ENST00000251582,0.451,0.36,0.568,0.00101,3.53e-08,0.9990000000000001,0.9,1.49
ENSG00000173157,ENST00000389420,0.8370000000000001,0.741,0.9470000000000001,5.88e-51,0.133,0.867,1.01,-0.183
ENSG00000156140,ENST00000286657,0.544,0.444,0.67,1.21e-09,1.21e-06,1.0,0.9329999999999999,0.951
ENSG00000158859,ENST00000367996,0.561,0.433,0.732,9.95e-07,0.000273,1.0,0.892,1.33
ENSG00000154736,ENST00000284987,0.652,0.523,0.818,7.54e-12,0.0010199999999999999,0.9990000000000001,0.9490000000000001,0.662
ENSG00000049192,ENST00000381055,0.16,0.113,0.228,1.0,1.95e-33,1.4e-18,0.693,4.22
ENSG00000136378,ENST00000388820,0.64,0.54,0.7609999999999999,6.6e-19,9.68e-06,1.0,0.938,1.04
ENSG00000134917,ENST00000257359,0.8540000000000001,0.6829999999999999,1.08,1.15e-15,0.24600000000000002,0.754,1.06,-0.69
ENSG00000163638,ENST00000498707,0.39899999999999997,0.33899999999999997,0.469,0.8690000000000001,9.029999999999999e-20,0.131,0.917,1.53
ENSG00000178031,ENST00000380548,0.64,0.551,0.7440000000000001,1.59e-24,3.7799999999999997e-07,1.0,1.16,-2.76
ENSG00000197859,ENST00000651351,0.5429999999999999,0.436,0.679,2.27e-08,6.29e-06,1.0,0.9179999999999999,1.08
ENSG00000156218,ENST00000286744,0.593,0.509,0.6920000000000001,2.82e-20,1.1200000000000001e-08,1.0,0.9009999999999999,1.67
ENSG00000143382,ENST00000271643,0.778,0.659,0.92,1.11e-25,0.0142,0.986,0.934,0.9359999999999999
ENSG00000185761,ENST00000330475,1.13,0.9179999999999999,1.41,7.070000000000001e-23,0.98,0.0199,1.26,-2.31
ENSG00000105963,ENST00000265846,0.703,0.527,0.9490000000000001,5.32e-08,0.0293,0.971,1.16,-1.24
ENSG00000184060,ENST00000330889,0.792,0.614,1.03,1.93e-11,0.0954,0.905,0.903,0.7709999999999999
ENSG00000160710,ENST00000368474,0.34600000000000003,0.268,0.449,1.0,8.57e-14,0.00028199999999999997,0.767,3.42
ENSG00000197381,ENST00000348831,0.19,0.11599999999999999,0.32299999999999995,1.0,2.8700000000000005e-12,1.72e-06,0.669,3.74
ENSG00000185736,ENST00000381312,0.484,0.35,0.6809999999999999,0.00447,0.000526,0.995,1.14,-1.55
ENSG00000065457,ENST00000564657,0.958,0.775,1.19,2.0899999999999998e-19,0.7440000000000001,0.256,1.15,-1.4
ENSG00000189007,ENST00000237283,0.9359999999999999,0.672,1.33,3.75e-08,0.366,0.634,0.862,0.8009999999999999
ENSG00000213638,ENST00000329478,1.48,0.784,1.93,0.00057,0.428,0.5710000000000001,1.63,-4.89
ENSG00000063761,ENST00000238561,0.693,0.53,0.9159999999999999,5.8e-09,0.0169,0.983,0.938,0.561
ENSG00000133597,ENST00000072869,0.7,0.537,0.9209999999999999,2.7399999999999996e-09,0.0181,0.982,0.875,1.28
ENSG00000173137,ENST00000308860,0.768,0.595,0.9990000000000001,4.51e-11,0.0614,0.9390000000000001,1.06,-0.58
ENSG00000164742,ENST00000297323,0.248,0.179,0.34600000000000003,1.0,1.1400000000000001e-18,5.53e-09,0.647,4.71
ENSG00000143199,ENST00000367851,0.8029999999999999,0.7,0.922,1.26e-38,0.0196,0.98,0.858,2.31
ENSG00000078295,ENST00000338316,0.23600000000000002,0.171,0.32899999999999996,1.0,1.8600000000000004e-20,4.1599999999999996e-10,0.634,4.95
ENSG00000138031,ENST00000679454,0.5670000000000001,0.465,0.695,3.9e-11,2.99e-06,1.0,0.78,3.2
ENSG00000129467,ENST00000418030,0.93,0.797,1.09,2.5e-35,0.903,0.0967,0.9440000000000001,0.75
ENSG00000173175,ENST00000462833,0.235,0.171,0.326,1.0,2.67e-21,1.55e-10,0.688,4.48
ENSG00000174233,ENST00000357869,0.514,0.41600000000000004,0.639,1.36e-07,4.91e-07,1.0,0.755,3.63
ENSG00000121281,ENST00000673801,0.605,0.498,0.738,2.95e-13,1.7199999999999998e-05,1.0,0.8270000000000001,2.39
ENSG00000155897,ENST00000286355,0.461,0.365,0.586,0.000496,2.4e-07,1.0,0.858,2.05
ENSG00000162104,ENST00000294016,0.47700000000000004,0.379,0.603,6.11e-05,3.91e-07,1.0,0.879,1.91
ENSG00000141433,ENST00000450565,0.43799999999999994,0.239,0.8640000000000001,0.223,0.0284,0.748,1.27,-1.51
ENSG00000078549,ENST00000304166,0.618,0.483,0.797,7.45e-09,0.00109,0.9990000000000001,0.782,1.96
ENSG00000087274,ENST00000683351,0.273,0.196,0.387,1.0,2.95e-14,2.07e-06,0.887,1.35
ENSG00000075340,ENST00000264436,0.27399999999999997,0.196,0.38799999999999996,1.0,3.27e-14,2.21e-06,0.77,2.63
ENSG00000148700,ENST00000356080,0.266,0.183,0.395,1.0,5.84e-12,1.77e-05,0.903,0.995
ENSG00000118492,ENST00000397944,0.8079999999999999,0.696,0.941,1.5099999999999999e-32,0.0398,0.96,0.998,0.0231
ENSG00000197177,ENST00000392607,0.633,0.405,1.03,0.00244,0.0613,0.9359999999999999,1.1,-0.997
ENSG00000020181,ENST00000412232,0.759,0.615,0.943,1.23e-15,0.0258,0.9740000000000001,1.04,-0.54
ENSG00000152990,ENST00000334304,0.479,0.381,0.607,4.54e-05,4.65e-07,1.0,0.912,1.25
ENSG00000181790,ENST00000517894,0.28,0.212,0.37200000000000005,1.0,1.33e-19,1.1899999999999999e-08,0.893,1.69
ENSG00000121753,ENST00000373658,0.301,0.237,0.38299999999999995,1.0,1.08e-22,2.92e-09,0.768,3.84
ENSG00000135298,ENST00000370598,0.179,0.132,0.24600000000000002,1.0,1.1300000000000001e-35,2.2399999999999997e-19,0.84,2.43
ENSG00000111452,ENST00000261654,0.6579999999999999,0.528,0.826,5.04e-12,0.0013,0.9990000000000001,0.902,1.12
ENSG00000174837,ENST00000312053,0.792,0.6609999999999999,0.951,2.73e-22,0.038,0.9620000000000001,0.9259999999999999,0.898
ENSG00000127507,ENST00000315576,0.852,0.71,1.03,3.7200000000000003e-23,0.253,0.747,0.792,2.37
ENSG00000131355,ENST00000253673,1.03,0.8490000000000001,1.27,2.5299999999999998e-24,0.953,0.0474,0.889,1.1
ENSG00000123146,ENST00000242786,0.795,0.653,0.973,9.340000000000002e-19,0.0577,0.9420000000000001,0.93,0.7979999999999999
ENSG00000153292,ENST00000371253,1.02,0.8370000000000001,1.25,5.31e-24,0.938,0.0619,1.03,-0.33799999999999997
ENSG00000173567,ENST00000651242,0.893,0.748,1.07,4.7100000000000004e-26,0.569,0.431,0.879,1.59
ENSG00000153294,ENST00000283303,1.06,0.835,1.36,1.1000000000000001e-16,0.866,0.134,1.06,-0.563
ENSG00000069122,ENST00000283296,0.564,0.445,0.7190000000000001,5.38e-08,7.59e-05,1.0,0.9109999999999999,1.2
ENSG00000205336,ENST00000562631,0.688,0.5479999999999999,0.871,6.3099999999999996e-12,0.00506,0.995,0.871,1.4
ENSG00000182885,ENST00000333493,0.7090000000000001,0.546,0.93,1.13e-09,0.0208,0.9790000000000001,0.9159999999999999,0.802
ENSG00000159618,ENST00000349457,0.743,0.569,0.982,9.84e-10,0.0459,0.9540000000000001,0.93,0.648
ENSG00000112414,ENST00000367609,0.425,0.292,0.63,0.165,0.000449,0.8340000000000001,0.9009999999999999,0.894
ENSG00000144820,ENST00000273352,0.937,0.74,1.19,1.47e-15,0.569,0.431,0.92,0.764
ENSG00000072071,ENST00000361434,0.223,0.166,0.302,1.0,7.509999999999999e-27,1.2799999999999998e-13,0.753,4.03
ENSG00000117114,ENST00000686636,0.217,0.158,0.301,1.0,1.48e-24,1.39e-12,0.8170000000000001,2.68
ENSG00000150471,ENST00000683033,0.342,0.261,0.451,1.0,1.12e-12,0.00043799999999999997,0.828,2.49
ENSG00000162618,ENST00000370742,1.18,0.97,1.44,1.7300000000000003e-27,0.996,0.00414,1.05,-0.518
ENSG00000164199,ENST00000405460,0.5710000000000001,0.511,0.637,6.4e-36,7.53e-18,1.0,0.919,2.33
ENSG00000187758,ENST00000209668,0.81,0.602,1.1,8.77e-09,0.146,0.8540000000000001,0.9790000000000001,0.16899999999999998
ENSG00000196616,ENST00000305046,0.72,0.521,1.01,1.29e-06,0.0588,0.941,0.895,0.809
ENSG00000248144,ENST00000515683,0.7140000000000001,0.523,0.991,5.16e-07,0.0484,0.9520000000000001,0.858,1.14
ENSG00000198099,ENST00000265512,0.754,0.5379999999999999,1.08,1.81e-06,0.0954,0.905,1.03,-0.248
ENSG00000197894,ENST00000296412,0.8640000000000001,0.636,1.19,9.26e-09,0.24600000000000002,0.754,0.7809999999999999,1.59
ENSG00000172955,ENST00000394899,0.94,0.708,1.26,5.86e-11,0.451,0.5489999999999999,0.956,0.337
ENSG00000196344,ENST00000437033,1.09,0.846,1.43,6.459999999999999e-15,0.8540000000000001,0.146,1.12,-0.934
ENSG00000147576,ENST00000396623,0.723,0.547,0.966,9.92e-09,0.0368,0.963,1.0,-0.0264
ENSG00000182551,ENST00000327435,1.24,0.9009999999999999,1.71,1.08e-10,0.809,0.191,1.05,-0.264
ENSG00000182035,ENST00000537425,1.25,0.7929999999999999,1.85,1.2e-05,0.507,0.493,0.7709999999999999,0.807
ENSG00000181092,ENST00000320741,1.17,0.8320000000000001,1.66,3.63e-09,0.687,0.313,0.996,0.0233
ENSG00000159346,ENST00000340990,0.365,0.24,0.5710000000000001,0.779,9.740000000000001e-05,0.221,0.5670000000000001,3.54
ENSG00000006831,ENST00000357103,0.424,0.289,0.636,0.17600000000000002,0.000616,0.823,0.564,3.52
ENSG00000148671,ENST00000372013,1.13,0.691,1.79,0.00011999999999999999,0.389,0.611,1.22,-0.742
ENSG00000156110,ENST00000539909,0.608,0.423,0.893,0.000217,0.0199,0.98,0.753,1.72
ENSG00000148926,ENST00000278175,0.185,0.074,0.581,0.904,0.00207,0.0942,0.945,0.332
ENSG00000128165,ENST00000395737,1.34,0.7859999999999999,1.9,0.000123,0.45899999999999996,0.541,1.44,-2.04
ENSG00000224420,ENST00000420022,0.62,0.198,1.82,0.21100000000000002,0.149,0.64,0.99,0.0487
ENSG00000101126,ENST00000621696,0.0464,0.022,0.106,1.0,5.86e-28,5.600000000000001e-17,0.81,2.58
ENSG00000101544,ENST00000262198,0.45399999999999996,0.247,0.8959999999999999,0.183,0.0343,0.7829999999999999,0.951,0.6809999999999999
ENSG00000181915,ENST00000373783,0.851,0.512,1.48,0.00123,0.213,0.7859999999999999,1.12,-0.7490000000000001
ENSG00000163485,ENST00000337894,0.303,0.165,0.598,0.862,0.000865,0.13699999999999998,0.6709999999999999,2.55
ENSG00000128271,ENST00000337539,0.511,0.321,0.846,0.0302,0.0207,0.9490000000000001,0.789,1.84
ENSG00000170425,ENST00000304222,0.9890000000000001,0.706,1.41,3.49e-08,0.447,0.5529999999999999,1.05,-0.39299999999999996
ENSG00000282608,ENST00000241356,0.528,0.259,1.2,0.128,0.0897,0.7829999999999999,0.835,1.22
ENSG00000159322,ENST00000456471,0.679,0.5,0.937,8.240000000000001e-07,0.0262,0.9740000000000001,0.9440000000000001,0.499
ENSG00000144843,ENST00000357003,0.85,0.629,1.17,6.54e-09,0.21899999999999997,0.7809999999999999,0.895,0.828
ENSG00000153531,ENST00000612156,0.98,0.767,1.26,6.4e-15,0.677,0.32299999999999995,0.929,1.21
ENSG00000170222,ENST00000379774,0.639,0.436,0.9590000000000001,0.000245,0.038,0.9620000000000001,0.773,1.7
ENSG00000116863,ENST00000373178,0.8320000000000001,0.609,1.16,3.3700000000000004e-08,0.188,0.812,1.04,-0.295
ENSG00000120907,ENST00000380573,0.995,0.747,1.34,3.65e-11,0.575,0.425,0.9690000000000001,0.289
ENSG00000170214,ENST00000306675,0.9670000000000001,0.6609999999999999,1.45,1.82e-06,0.359,0.6409999999999999,1.11,-0.968
ENSG00000171873,ENST00000379453,1.28,0.917,1.77,4.4100000000000003e-10,0.8,0.2,1.11,-1.07
ENSG00000150594,ENST00000280155,1.01,0.544,1.78,0.004520000000000001,0.26899999999999996,0.726,1.08,-0.6920000000000001
ENSG00000274286,ENST00000620793,1.04,0.711,1.56,8.38e-07,0.447,0.5529999999999999,0.966,0.309
ENSG00000184160,ENST00000330055,0.488,0.239,1.12,0.168,0.0727,0.759,0.9490000000000001,0.46399999999999997
ENSG00000043591,ENST00000369295,3.64,0.386,1.94,0.111,0.228,0.66,1.1,-0.848
ENSG00000169252,ENST00000305988,0.593,0.401,0.9009999999999999,0.0010199999999999999,0.0244,0.975,0.7659999999999999,2.01
ENSG00000188778,ENST00000345060,1.68,1.25,1.95,2.83e-16,0.988,0.0122,1.19,-1.53
ENSG00000130706,ENST00000253003,0.0597,0.023,0.188,1.0,3.62e-11,1.28e-06,0.85,1.24
ENSG00000239900,ENST00000623063,0.705,0.5479999999999999,0.915,2.8e-10,0.0155,0.9840000000000001,0.805,1.79
ENSG00000185100,ENST00000330877,0.992,0.7959999999999999,1.25,9.89e-19,0.813,0.187,1.01,-0.10300000000000001
ENSG00000035687,ENST00000366535,0.43,0.294,0.6459999999999999,0.13699999999999998,0.000768,0.862,0.649,2.64
ENSG00000111863,ENST00000414691,0.732,0.509,1.07,1.4599999999999999e-05,0.0872,0.9129999999999999,0.86,0.8490000000000001
ENSG00000106624,ENST00000223357,0.601,0.494,0.735,6.260000000000001e-13,1.6100000000000002e-05,1.0,0.91,1.31
ENSG00000139154,ENST00000266508,0.201,0.098,0.461,0.987,4.07e-05,0.0132,1.08,-0.67
ENSG00000181026,ENST00000332810,1.17,0.826,1.67,8.63e-09,0.6659999999999999,0.33399999999999996,1.03,-0.255
ENSG00000196526,ENST00000420658,0.75,0.616,0.9179999999999999,1.28e-17,0.0133,0.987,1.11,-1.35
ENSG00000157510,ENST00000296721,0.7809999999999999,0.648,0.9440000000000001,1.08e-20,0.0287,0.971,0.884,1.34
ENSG00000169129,ENST00000304129,0.47100000000000003,0.369,0.605,0.000321,1.39e-06,1.0,0.919,0.9470000000000001
ENSG00000130396,ENST00000683244,0.321,0.259,0.39799999999999996,1.0,5.49e-24,7.58e-09,0.889,1.9
ENSG00000172493,ENST00000395146,0.382,0.3,0.49,0.946,8.449999999999999e-11,0.0543,0.963,0.532
ENSG00000144218,ENST00000672756,0.23399999999999999,0.174,0.318,1.0,1.4999999999999998e-24,3.6000000000000004e-12,0.846,2.27
ENSG00000072364,ENST00000265343,0.0578,0.031,0.114,1.0,1.1200000000000001e-32,9.65e-20,0.73,3.65
ENSG00000135537,ENST00000368977,0.687,0.474,1.02,5.7999999999999994e-05,0.059,0.941,0.934,0.435
ENSG00000141385,ENST00000269143,0.5720000000000001,0.455,0.7240000000000001,1.02e-08,6.56e-05,1.0,0.731,3.07
ENSG00000079557,ENST00000226355,1.17,0.955,1.44,2.22e-25,0.992,0.007690000000000001,1.05,-0.42100000000000004
ENSG00000183077,ENST00000409257,0.779,0.602,1.02,5.3700000000000006e-11,0.0783,0.922,0.94,0.436
ENSG00000081051,ENST00000395792,0.764,0.611,0.963,5.23e-14,0.0382,0.9620000000000001,0.929,0.672
ENSG00000038002,ENST00000264595,0.6509999999999999,0.461,0.938,3.05e-05,0.0294,0.971,0.9840000000000001,0.11800000000000001
ENSG00000157985,ENST00000304032,0.266,0.195,0.366,1.0,1.53e-17,4.55e-08,0.8540000000000001,1.79
ENSG00000135439,ENST00000547588,0.31,0.23399999999999999,0.414,1.0,3.9299999999999996e-15,6.15e-06,0.861,1.96
ENSG00000133612,ENST00000397238,0.256,0.184,0.359,1.0,6.19e-17,5.41e-08,0.6890000000000001,4.01
ENSG00000188234,ENST00000616763,0.436,0.262,0.7609999999999999,0.191,0.0112,0.7979999999999999,0.4,4.08
ENSG00000172650,ENST00000374094,0.382,0.21600000000000003,0.7170000000000001,0.466,0.007240000000000001,0.527,0.426,5.37
ENSG00000204149,ENST00000412531,0.552,0.408,0.757,5.99e-05,0.0015,0.998,0.65,3.5
ENSG00000204172,ENST00000452145,0.5660000000000001,0.397,0.823,0.000495,0.00856,0.991,0.519,4.15
ENSG00000273540,ENST00000614907,1.13,0.973,1.31,2.6999999999999996e-46,1.0,9.350000000000001e-05,1.2,-2.63
ENSG00000165923,ENST00000525123,0.769,0.63,0.9440000000000001,1.29e-17,0.0274,0.973,0.816,2.08
ENSG00000146856,ENST00000436302,0.695,0.545,0.893,9.559999999999999e-11,0.0096,0.99,0.826,1.96
ENSG00000186094,ENST00000371839,0.873,0.693,1.11,3.95e-15,0.314,0.6859999999999999,0.934,0.586
ENSG00000084693,ENST00000360131,0.561,0.447,0.7090000000000001,1.65e-08,3.4e-05,1.0,0.848,1.93
ENSG00000204305,ENST00000375076,0.8390000000000001,0.665,1.07,2.66e-14,0.193,0.807,0.903,0.828
ENSG00000173744,ENST00000310078,0.152,0.086,0.28600000000000003,1.0,4.6900000000000004e-12,1.16e-06,0.831,1.5
ENSG00000106351,ENST00000300176,0.637,0.47100000000000003,0.873,2.01e-06,0.0109,0.9890000000000001,0.997,0.0276
ENSG00000164252,ENST00000312916,0.626,0.49,0.8079999999999999,4.6100000000000004e-09,0.00144,0.9990000000000001,0.9279999999999999,0.743
ENSG00000006530,ENST00000649286,0.653,0.47200000000000003,0.9179999999999999,7.35e-06,0.0224,0.978,0.845,1.07
ENSG00000162688,ENST00000361915,0.618,0.532,0.72,1.0300000000000001e-22,6.82e-08,1.0,0.9440000000000001,0.877
ENSG00000116771,ENST00000375826,1.31,1.01,1.71,4.97e-16,0.9620000000000001,0.0379,1.1,-0.7809999999999999
ENSG00000187546,ENST00000342526,1.2,0.925,1.56,6.4e-16,0.934,0.0656,1.39,-2.55
ENSG00000092847,ENST00000373204,0.0992,0.061,0.16399999999999998,1.0,1.1699999999999998e-31,1.37e-18,0.48700000000000004,6.44
ENSG00000123908,ENST00000220592,0.0484,0.024,0.102,1.0,3.5600000000000004e-33,3.7e-20,0.449,6.98
ENSG00000126070,ENST00000373191,0.15,0.1,0.23199999999999998,1.0,4.21e-25,4.69e-14,0.48700000000000004,6.21
ENSG00000134698,ENST00000373210,0.29,0.21600000000000003,0.39299999999999996,1.0,4.25e-16,7.48e-07,0.634,4.46
ENSG00000204310,ENST00000375107,0.18600000000000003,0.10099999999999999,0.36700000000000005,1.0,5.0999999999999993e-08,0.00031600000000000004,0.47700000000000004,3.78
ENSG00000169692,ENST00000371696,0.8079999999999999,0.5579999999999999,1.2,7.18e-06,0.16699999999999998,0.833,1.12,-0.857
ENSG00000160216,ENST00000291572,0.0999,0.051,0.21,1.0,8.08e-15,1.31e-08,0.617,3.16
ENSG00000026652,ENST00000320285,0.299,0.19899999999999998,0.461,0.997,5.28e-08,0.0027,0.627,3.05
ENSG00000155189,ENST00000285518,1.06,0.818,1.39,3.33e-14,0.797,0.203,1.45,-3.37
ENSG00000018510,ENST00000264167,0.252,0.16,0.408,1.0,3.32e-09,0.000233,0.691,2.8
ENSG00000106541,ENST00000419304,0.9309999999999999,0.659,1.34,1.66e-07,0.342,0.6579999999999999,0.852,0.737
ENSG00000173467,ENST00000310398,1.55,1.06,1.93,2.7100000000000004e-09,0.843,0.157,1.12,-0.436
ENSG00000188157,ENST00000379370,0.621,0.53,0.73,1.58e-20,4.5899999999999997e-07,1.0,1.14,-2.57
ENSG00000159723,ENST00000290953,0.605,0.354,1.09,0.0182,0.0792,0.903,0.938,0.29100000000000004
ENSG00000135744,ENST00000366667,0.866,0.634,1.2,1.69e-08,0.249,0.7509999999999999,0.9540000000000001,0.41600000000000004
